,open,high,low,close,quantity,high_low_diff,open_close_diff,high_low_mid,open_close_mid,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,normal_days,prior_holidays,following_holidays,prior_holidays_0,prior_holidays_1,prior_holidays_2,prior_holidays_3,prior_holidays_4,following_holidays_0,following_holidays_1,following_holidays_2,following_holidays_3,following_holidays_4,year_trend,month_trend,year_2015,year_2016,year_2017,year_2018,year_2019,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_end,month_start,quarter_end,quarter_start,year_end,year_start,is_green_candle,is_red_candle,is_bearish,is_bullish,is_neither_bearish_nor_bullish,is_darkCloudCover,is_darkCloudCover_confirmed,quantityDifference,big_red_candle,big_green_candle,very_big_red_candle,very_big_green_candle,is_spinningTop,is_shavenBottom,is_shavenHead,is_Marubozu,is_long_lower_shadow,is_long_upper_shadow,is_shooting_star,is_hanging_man,is_LongLeggedCandle,is_Doji,is_longLeggedDoji,is_dragonFlyDoji,is_graveStoneDoji,is_hammer,is_inverted_hammer,RUNNING_DAY_HOURS_open_avg,RUNNING_DAY_HOURS_high_avg,RUNNING_DAY_HOURS_low_avg,RUNNING_DAY_HOURS_close_avg,RUNNING_WEEK_open_avg,RUNNING_WEEK_high_avg,RUNNING_WEEK_low_avg,RUNNING_WEEK_close_avg,LAST_2_WEEKS_open_avg,LAST_2_WEEKS_high_avg,LAST_2_WEEKS_low_avg,LAST_2_WEEKS_close_avg,LAST_3_WEEKS_open_avg,LAST_3_WEEKS_high_avg,LAST_3_WEEKS_low_avg,LAST_3_WEEKS_close_avg,LAST_4_WEEKS_open_avg,LAST_4_WEEKS_high_avg,LAST_4_WEEKS_low_avg,LAST_4_WEEKS_close_avg,RUNNING_MONTH_open_avg,RUNNING_MONTH_high_avg,RUNNING_MONTH_low_avg,RUNNING_MONTH_close_avg
following_holidays_4,-0.002702682809512234,-0.0016147873526395776,-0.004095653827642924,-0.0030087689375330445,0.0560783075681899,0.05851125328041664,0.008150529838905494,-0.0028460108105530686,-0.002856206644973594,0.012571005405262898,-0.028959058476084678,-0.024159155750885796,0.0021072863371849855,0.03897941446667617,-0.0016801693507872448,-0.0010996654505774036,-0.06529549235084738,0.022260144122905754,0.22956370074258808,-0.040209166459261106,0.07398277659694598,0.015519125544635344,-0.00899306727051381,-0.0033645758231187215,-0.10369723574437308,-0.010084902237286947,-0.027429817472753033,-0.008874898135514557,1.0,0.03104699917674898,0.05561888536477396,-0.02806575642990043,0.006368149142098075,-0.0296307361173462,0.04224807177131082,0.008525822523137171,-0.01606692408689186,-0.017450282163339444,-0.017641801736587193,-0.017062947191711926,-0.018301671729100723,-0.018020792069568574,-0.01835485965444289,-0.018020792069568234,0.03545426252448527,0.141309102819337,-0.017600878406328655,-0.016570163149738415,-0.010943538708689275,-0.010378006572375104,-0.005596016809440242,-0.00559601680944018,-0.002377115724046143,-0.0023771157240461737,-0.003468744739324838,0.002642484654909427,-0.01641612641355065,0.008409148461927038,0.00990855495258441,-0.007791770192874199,-0.005255959416747785,0.007730156396943675,0.011320080466611846,0.008854634237882185,0.017902509703511222,0.01791063553244975,0.027776506136564426,-0.00221328650261817,-0.004425273120684951,-0.007121666789713375,-0.001555441340426692,-0.0006348160952603217,-0.0006348160952603217,-0.004766253727556661,0.05192833712358277,-0.023543267727713188,0.07936094476938041,0.04482883106474059,-0.002290508645460584,-0.0014198321032393893,-0.0006348160952603217,-0.003055903995706285,-0.0017221405038837581,-0.004018861726098233,-0.0024902412710275028,-0.0023306161918319563,-0.002045401782147534,-0.002742092677298678,-0.002415201330556078,0.0020183515570870595,0.0023214273815982864,0.0016896041421801766,0.00198150979690547,0.005546796815334872,0.005757941099939452,0.005291964985826039,0.005450404612533242,0.005654288942920107,0.005805441815888742,0.005523341477071448,0.005621151444937634,0.004706081261160239,0.004930772963116633,0.004584177254530365,0.00475708518001675
year_trend,0.4785463999636742,0.4812867404552162,0.4767070361765908,0.4793298336819056,0.21584390272730508,0.29065486228347254,-0.017525044792247507,0.4791039157017959,0.4790220974215657,-0.00774661609784094,-0.0017177851111181588,-0.006653770785735215,0.0027989045340541725,0.0164623227228368,-0.04170930149645289,-6.522963927909839e-05,0.0002846583426290428,0.008278363089771706,-0.008413887041097853,-0.020633178407388878,0.037882898640556356,0.010848694427811481,-0.0005334481807599303,-0.031446157060897505,0.02130634511684786,-0.038825876619091,-0.01253332141865861,0.003501092697754928,0.03104699917674898,1.0,-0.07916391039290872,-0.6967173256148059,-0.3671822465592657,-0.0017576274924622228,0.36368110475648113,0.6987850026154496,0.11373568549770736,-0.005400350915754958,-0.01186087179953347,0.005659965458021283,0.007307785863986593,-0.015945203155367283,0.0030979755673149257,-0.007444488304781224,-0.009800301442165043,0.0011678789444094977,0.002670913312059226,-0.07849581971659358,-0.007259348698944974,0.006330693311219457,-0.050726913110384755,0.012266799630797885,-0.014858408998782916,0.04401120672593693,0.014124008802629356,0.028399926645013708,0.008029244370138765,0.006930689511397671,-0.01895436343972465,0.011924033198495103,0.009259154786688413,-0.00014329662965335247,0.10728597501305771,0.09947374046683402,0.16865208467773588,0.15649578997542482,0.07341093638927516,-0.06464092861277886,-0.042124021702152986,-0.04095888990665854,0.01274797825218058,-0.007898312180777826,-0.007898312180777826,0.021849207657730487,0.23984605072121837,-0.07039682159693726,0.08796516723341034,0.02541935451217025,0.039135133015802126,0.006948248406033735,-0.007898312180777826,0.4774858153285879,0.4802481223772189,0.47569483744196855,0.4782992948766961,0.47266771602291724,0.475467184798627,0.47092602418875834,0.4735578175066062,0.46684839592446276,0.469687957436693,0.4651351075733691,0.46780021277525097,0.46089300526269017,0.46375806263686903,0.4592032471767131,0.4618816567471983,0.4544671404554763,0.4573405659266554,0.4528015623320654,0.45547293470809663,0.4198658279347491,0.42281193208771356,0.41834535238801335,0.42101284091875874
month_trend,-0.017737005454942483,-0.01746276772811699,-0.01629150412398216,-0.016602214358109532,0.03332792349697768,-0.034497907661555936,-0.030413829939378176,-0.016884872114873717,-0.017172697611364765,-0.007337303150168444,-0.004711505806353934,-0.008104228070644367,0.0033866593540394156,0.018798188234228002,-0.03893624918662225,0.019586718697152568,-0.008564792652141107,0.00886123541730864,0.005117583860896327,-0.02194411931915223,0.03279287492856065,0.015937438142829923,0.0022149819507724395,-0.047805301580577574,0.0073067609339080965,-0.030203310247854023,-0.0012558326628147717,-0.004989669254894848,0.05561888536477396,-0.07916391039290872,1.0,0.06926142608276432,0.0054069315488101365,-0.0009096367619233864,-0.010443389525210801,-0.0628277762297768,-0.4546488637442146,-0.4043928871635549,-0.3184488428488321,-0.22058331134803627,-0.14283411304100835,-0.04831804815472983,0.04482168817626505,0.13632987042284148,0.2201932866451443,0.3086099391047866,0.4036711476764934,0.4649240962842107,-0.014300187057542232,0.009535740790921987,0.016271519830450155,-0.017610572584576958,0.06669689186389484,-0.06726570419337179,0.012978887484076806,-0.012295516702505359,0.006855225494348317,-0.015356306250766583,0.010993628792066631,0.002034698654064004,-0.010132588000832738,0.0002422196991917963,-0.033992789334855854,-0.004587288061147735,-0.030084024817536574,-0.0004154192529798782,-0.029757772551311356,0.009510947557247343,0.014937925568579565,0.006209680155406682,-0.013467469990939935,0.017811610949665352,0.017811610949665352,-0.011035291321546577,-0.019616789901597317,0.024221757963902437,0.02562256180641897,-0.0035592890548554303,0.006495982656761303,-0.012535794243646937,0.017811610949665352,-0.020675591864933222,-0.02035525234768213,-0.019265457700996087,-0.019534864837951416,-0.033330084630614716,-0.03280447897572276,-0.0320983404920759,-0.03217282859119458,-0.048464166886273224,-0.04776305727278815,-0.047339586645798015,-0.047283281423442014,-0.0626227107828612,-0.0618243799663553,-0.061643047630598,-0.061492155763919566,-0.07761998915704288,-0.07672210361775726,-0.07673219060054699,-0.0764728889688923,-0.13328694576312847,-0.13231299840659025,-0.13286484093135167,-0.13238197819119296
year_2015,-0.05767130291210471,-0.05885298543483184,-0.05760541012146788,-0.05850502214267907,-0.13642037173624358,-0.05192685595261609,0.02184456030593937,-0.058244920994589146,-0.058098299191978,0.015700942242569224,0.004554557136700471,0.0014331381686667546,-0.006433311898847463,-0.019244118719738874,0.05986545757233137,-0.009172907466733028,0.008408257994512409,-0.005819709141638126,0.010161052753599251,0.006282269001894341,0.0011119354766504675,-0.007051007883794325,-0.004400969488495057,0.008921154269224513,-0.021146967476564926,0.044387756318185145,0.003570140155278167,0.011783428481390877,-0.02806575642990043,-0.6967173256148059,0.06926142608276432,1.0,-0.24617374969304184,-0.24716608167767717,-0.24617374969297426,-0.2359340405818958,-0.1340229502042502,0.00945315773239976,0.014134278580622559,0.007727584320589127,-0.0036338419133588777,0.015708170385801936,0.01787046957113394,0.008161379665350849,0.010974059447818664,0.011411257621376309,-0.006100584941696216,0.03988777552706179,0.014345666830603001,-0.01256698084933073,0.04280018357670323,0.02043028292162747,0.03243463331897529,-0.019828814811763375,-0.009322027618993763,0.007976601315647836,-0.020963020311418626,0.00594509664704206,0.018776192102939737,0.011399811145518964,0.0037398598867632734,0.000329816717741091,0.011909930215561207,-0.013960130754285642,-0.012167815464048827,-0.03323295081429527,-0.012884886106458606,0.02417962914555852,-0.016870129175799036,-0.0013204894958347944,-0.012974781992262412,-0.005295346232034738,-0.005295346232034738,-0.0060750221666427615,-0.056482020157604236,0.009060322552288466,-0.025638261285913164,0.006738901877152163,-0.011358793726413314,-0.011843591607313533,-0.005295346232034738,-0.05582085238889829,-0.05701346911662831,-0.05578455767519939,-0.05669011239882403,-0.047113355683765096,-0.04835615751201241,-0.04713023183965336,-0.04808824605939955,-0.03594210603356491,-0.03723635640262716,-0.03601906322680766,-0.03701574208010564,-0.023716906508551218,-0.025042673889333344,-0.02382832828489631,-0.024846908116199933,-0.011039947603583991,-0.012380706779121843,-0.011161505653906138,-0.012186552409666318,0.04482434390785252,0.04336572516041667,0.0446495687025768,0.04357739789769827
year_2016,-0.31700328921598264,-0.318397667004816,-0.3155447074510401,-0.3171240903955529,-0.14131069881772182,-0.18807174596897785,0.0009817173435355084,-0.3170413141289493,-0.3171193124919816,-0.009616335574873635,-0.004876974428232495,0.0006201792828926858,0.005196261361754346,0.008746990698661973,-0.014737304167651556,0.021626109667949714,-0.0183033682788926,0.0017540518924795538,0.003057835396497247,0.0074047272722897375,-0.026581758796399964,0.0014022357126876263,-0.010379434488602136,0.042248071771316134,-0.013769879962333899,0.025672171747161122,0.017029764798384486,-0.03622185595951954,0.006368149142098075,-0.3671822465592657,0.0054069315488101365,-0.24617374969304184,1.0,-0.2599006883848645,-0.25885722900654107,-0.24808994480329136,0.01226826587191427,0.004832741306040597,-0.00572595982269367,-0.011758278589467179,-0.0015028354136638767,0.002994125351112014,-0.016769323217487687,0.002994125351111872,-0.0011452539374372916,-0.013668676095579571,0.0023860511261356763,0.02743565910566627,-0.016290239868870553,0.016651386917328963,0.016016705371282042,-0.005683682402562542,-0.02085044430227111,-0.02085044430227206,-0.0031510639588194856,-0.03347759416202971,0.01579191614948336,-0.013370992475914497,-0.0027846773444095826,-0.027921156650040534,-0.019725382853756076,-0.00022063572364422658,-0.10764305486089906,-0.07556732053473378,-0.12580246784604285,-0.10663481294870426,-0.052291400659289895,0.038165669651177604,0.04671763328796523,0.04042766538225694,-0.0025850973007894447,0.021510604760425676,0.021510604760425676,-0.012762081786672257,-0.13718287007796703,0.06407638675244005,-0.04091480943485107,-0.0222927369877052,-0.020090785843091635,-0.0003409019954602087,0.021510604760425676,-0.31717047149668876,-0.31856804288518153,-0.31571449415110897,-0.3172758647723849,-0.3180829847158318,-0.31948884807839983,-0.3166094007749403,-0.3181673084687609,-0.3203433082499424,-0.32172103902197147,-0.31880743491772956,-0.32035812605826935,-0.32433987385919355,-0.3256884227576119,-0.32278487955879215,-0.32431006369519977,-0.3282815554006757,-0.3296218334112945,-0.3267410447346337,-0.3282532992725934,-0.3364041319152011,-0.3377199185206269,-0.33494380367413434,-0.33643713529909397
year_2017,-0.13876750088790663,-0.14044564519122604,-0.13691615864350823,-0.13863494947266494,-0.03347289231357149,-0.13707876101231894,-0.0045195594389905586,-0.13872054063496173,-0.1387255699101704,-0.013435932549372353,0.003867069435057866,0.009258389363478607,0.005038067929182302,-0.0032899035279782274,-0.014796710575984117,-0.009684399608272592,0.023328808951465933,-0.009609489289137955,-0.00898593170852692,0.02236939097775507,-0.04255881774593736,-0.018509387693435138,0.043812866386116096,-0.029630736117348323,0.02208018411684241,-0.05202872499455622,-0.011320821144080832,0.036528277736934886,-0.0296307361173462,-0.0017576274924622228,-0.0009096367619233864,-0.24716608167767717,-0.2599006883848645,1.0,-0.25990068838479985,-0.24909000101400877,0.027426454326919657,-0.011159048542492103,0.0081649586957164,-0.012687090986071526,-0.002525298709912169,-0.005326847355936481,-0.013647687697565001,-0.005326847355937288,0.0054203471822012956,-0.007061944328863957,0.008841265574343607,0.010771955382727518,0.005852113095377364,-0.007842172723330446,-0.005983985223942184,-0.04928231851675945,-0.02093449291753964,-0.020934492917539134,-0.002931967796870469,-0.020525598035263506,0.004065718558770488,-0.000620887942624043,-0.004321394258684433,-0.005887875214461809,0.003051328503434186,-3.6951460288727535e-05,-0.06640968389882759,-0.04724756922291544,-0.0909299598150842,-0.05950433892993879,-0.06015338763124446,0.01591804844323863,0.04446302701883263,0.0252685328838867,0.008365880871293028,-0.00559062098480633,-0.00559062098480633,-0.016621122364961535,-0.10633289055709604,0.05432077309882295,-0.041138064462110324,-0.01562280835830441,-0.012673806697244612,0.011664615073116922,-0.00559062098480633,-0.1397770783180048,-0.14147777045643914,-0.13793932821876143,-0.13965807960893384,-0.14445639409078423,-0.14614828150133474,-0.1426045650992791,-0.14432146711980406,-0.14854227533293346,-0.15030077027156266,-0.14669916966676905,-0.14846783225475296,-0.15125889826860558,-0.15306833625853852,-0.14939055654241393,-0.1512119777546794,-0.1536217238817908,-0.15544227869969612,-0.1517268937906713,-0.1535738744056202,-0.17005385145221819,-0.17182159730970226,-0.16806389809737363,-0.1699231587683952
year_2018,-0.1955379642273988,-0.1928453998358281,-0.19754450517330585,-0.19490503544179116,0.2768361357231173,0.039249976917909477,-0.018276581893679228,-0.19521278953243376,-0.19525579453637273,0.02154627506546842,-0.004876974428232328,-0.0030608677828979276,-0.010367492904843172,-0.0016831945685747268,-0.014737304167650808,-0.009645518304582348,-0.0254649312571725,0.00806669696522915,-0.0016023079801679592,-0.02035759715122666,0.03024877723453836,0.02288743851930636,-0.03778009145344911,0.0063681491420965256,0.00570385543080189,-0.011200624385569333,0.0009281716754303375,-0.022347615438184535,0.04224807177131082,0.36368110475648113,-0.010443389525210801,-0.24617374969297426,-0.25885722900654107,-0.25990068838479985,1.0,-0.2480899448032664,0.03645717260874195,-0.010204855081315075,-0.01317675684926245,0.011226105231542232,-0.0015028354136637006,-0.004326796078400657,-0.0023466195379407816,-0.004326796078400656,-0.016252474123279435,0.006861254060856641,-0.010411418247522994,0.011728579672530255,0.006480916556184632,-0.007277548761130312,-0.027384070176403208,-0.005683682402561898,0.029848801453106987,0.029848801453110266,0.002848020392429357,0.012796150418727243,-0.0018435081351053015,-0.005586151971839355,0.009455259922020696,0.010256081795602676,0.006650939802799772,-5.016198272366011e-05,0.04026480735381828,0.03291784038556454,0.02593107020050799,0.029043461328049483,0.07457297814425565,-0.017553950156057242,-0.018717542711364006,-0.025718534400236387,-0.0025850973007887613,-0.005568175542536519,-0.005568175542536519,0.019912708560441812,0.01765017211519678,-0.0937778906046437,0.0016721482976206473,-0.015516952412593057,-0.005059374903633173,-0.0003409019954600394,-0.005568175542536519,-0.19653920272141334,-0.1938250988427164,-0.1985625150381017,-0.19589092318397813,-0.20161081471236902,-0.19882277019248046,-0.20367863623166918,-0.20091175095659958,-0.209939676991733,-0.20704097854834516,-0.21204159304505574,-0.20915731607383958,-0.21942569029570566,-0.2164779447932659,-0.2215828866725612,-0.2186302133681901,-0.22991786619304727,-0.22694330152093534,-0.2321286784622356,-0.229114218626112,-0.27018107725127244,-0.26717889322077737,-0.2726353978335232,-0.26945685459328617
year_2019,0.7259250268194043,0.7274949392941805,0.7245177846169949,0.7260930464067852,0.031151202275124714,0.34532322341386407,0.0006507908795897499,0.7261530166977521,0.7261364080390368,-0.01404821478504316,0.0014973215082381775,-0.008443194393818581,0.006526934729420292,0.015288355989347755,-0.01412429929631023,0.006796833700201356,0.012544669050354177,0.005598468471630835,-0.002365035890094412,-0.01596715073997051,0.03889667874992058,0.0011320886224667692,0.00873291569825366,-0.02828421784303559,0.0066147985271263424,-0.00551843127028591,-0.01033475859784883,0.010796823649267647,0.008525822523137171,0.6987850026154496,-0.0628277762297768,-0.2359340405818958,-0.24808994480329136,-0.24909000101400877,-0.2480899448032664,1.0,0.0551895005878893,0.007578834099201831,-0.003070394017497897,0.005902112344491725,0.009296943880726093,-0.008787971300696983,0.01586107780412287,-0.0012772691143287766,0.001353132757063724,0.0028893550258829673,0.0052129027073472955,-0.09095387367252847,-0.01023147782549543,0.010954550283845434,-0.024779839151942224,0.04200894616720684,-0.01998316058596046,0.03203036525343149,0.012603439495884473,0.03438661905968356,0.002371799021690453,0.0141703948009417,-0.021086002085967503,0.012832508872857393,0.006553561982101593,-1.2422881871585983e-05,0.125564343970607,0.10623551450501356,0.20807785761299316,0.17386809815351728,0.051822844756616596,-0.06157937233751996,-0.05766005226829371,-0.03976116689094626,0.009613902224306354,-0.0053365647476973505,-0.0053365647476973505,0.01580231588038475,0.2881907441059414,-0.034406325230441806,0.10807995488119757,0.04814887666161063,0.050139720175610435,0.0004911231623403153,-0.0053365647476973505,0.7263203342443499,0.7279054942423853,0.7249764041392829,0.7265061055719845,0.7286057047274835,0.7301644050151062,0.7273278132019039,0.7288065050548733,0.732553283154546,0.7340892975469002,0.7313152302408021,0.7327577913548773,0.7370122731150666,0.7385517842444064,0.7358196651810635,0.7372419392938347,0.7416337749750483,0.7431636385034499,0.7404938803993628,0.7418722215313929,0.7525747050000073,0.754114096750957,0.7517220348489596,0.7529721524817892
month_1,0.07337165252872942,0.0734277316831672,0.07236808606175278,0.07295180714547053,0.013692417579141459,0.05294529297259802,0.011725008721176135,0.07291562115897098,0.07317459431391121,0.008741122664890353,0.008486189262973903,0.005788659762433771,-0.007984554708703056,-0.014301278934137589,-0.008023345239161995,-0.00525125372238578,-0.00333661878700703,-0.006316505606814661,-0.012941658122129768,0.0028977267015570245,0.007654977463881689,-0.0042496166323281155,0.00010310868739099,-0.016066924086890665,0.017266523918748798,-0.009539224223582382,-0.02136818049873691,0.023011017490326628,-0.01606692408689186,0.11373568549770736,-0.4546488637442146,-0.1340229502042502,0.01226826587191427,0.027426454326919657,0.03645717260874195,0.0551895005878893,1.0,-0.08333067035869896,-0.08424523748582768,-0.08148102216751373,-0.08739632744018289,-0.08605503736246785,-0.0876503167701144,-0.08605503736246799,-0.08287086874124709,-0.08273918243003311,-0.08404981551432605,-0.0791278209885597,0.0014031389414109693,-0.01196467599364564,-0.026722767443209963,0.04146213955474143,-0.011351486752525224,0.14795089036275932,0.00911842823848726,-0.0027598191856737756,0.02120669919782471,0.009580382146207107,-0.03891616432199821,-0.005454891518047216,0.0059800605382730465,-0.000707052650924171,0.0181407270684742,0.024592259718395525,0.032546120363621374,0.02835388617867922,0.01507447029039756,0.014185578806281915,-0.013935944591654176,-0.003217368781683756,-0.007427729155790448,-0.0030314495936177043,-0.0030314495936177043,0.0057584044068281675,0.03530362983286962,-0.019986152368962593,0.001430845943024333,0.009153523922943177,0.000869659318699686,-0.006780151739225879,-0.0030314495936177043,0.07469775881894988,0.07467461333327408,0.07377509837670713,0.07424467317236798,0.07908946172424597,0.07875045001509141,0.07866296177841776,0.07878063670638782,0.07844291131160146,0.07781908971696308,0.0785219061960176,0.07836826622982052,0.07120458596138486,0.07048972435362792,0.07163977882504977,0.07136931599838023,0.06290107846356295,0.06217665137980787,0.06347173595840254,0.06311124134291403,0.03371953045549297,0.033478470348835394,0.03440552584935859,0.03418021073337663
month_2,0.02623417147141458,0.027527137631392695,0.024678572578140878,0.026392577402272216,-0.05218214217084283,0.0782646267378572,-0.004042377051161206,0.026118891918018663,0.02631798077670099,0.009762283551756774,-0.01332629524038463,-0.0009964114981249458,0.0017003084465599036,-0.003847563153785193,0.096283219667201,-0.005703385331963301,0.008452011362255233,-0.015117849972731705,-0.00901297305375702,0.01235832747091506,-0.01807322475626799,0.007419547977979115,-0.02657101656645357,-0.01745028216333867,0.0072934367151490645,-0.006002676206770364,-0.0007288636372239378,-0.005377280169111344,-0.017450282163339444,-0.005400350915754958,-0.4043928871635549,0.00945315773239976,0.004832741306040597,-0.011159048542492103,-0.010204855081315075,0.007578834099201831,-0.08333067035869896,1.0,-0.09149873100130881,-0.08849651744731926,-0.0949211289991405,-0.09346435418694406,-0.09519698674574695,-0.09346435418694393,-0.09000602945748215,-0.08986300498835659,-0.09128648324779082,-0.08594070624554287,0.026642254468457412,0.01628759149651686,-0.02902359092177983,-0.02902359092177913,-0.012328846874094204,-0.012328846874094536,0.009034983170430052,0.0011028050173289422,0.008180655438673834,-0.005076601178186703,-0.0038058055120098345,0.0023585768497740725,0.0017215312736478204,-0.00035571595864800786,0.034659791035186335,0.04011536186173719,0.03901429956398234,0.04164720556146564,0.04961408070107724,-0.009137292985657446,-0.028383852722944473,-0.011812646271604723,0.02433369625551856,-0.0032924566324250316,-0.0032924566324250316,0.023149246219024876,0.05934159635906283,-0.03642573002244375,-0.011762994692221852,0.026525026167632648,-0.0008689862343798818,0.028127415723486714,-0.0032924566324250316,0.025837014768114116,0.027152793770389896,0.024316932135179728,0.026034892486211342,0.02578963426964084,0.026991667890966964,0.024103769364589453,0.025647491934513968,0.03511850095466811,0.03616531395852868,0.03306724098501506,0.03451986900585152,0.05360678741033044,0.054405799108292525,0.05142994558801945,0.052674716978631575,0.07397440231858894,0.07451436668695441,0.07204968499273758,0.07301734383696745,0.10124439243201613,0.10101242820423745,0.10064378436675382,0.10071285153457821
month_3,0.08048220891761348,0.07931645517861334,0.08119654082029867,0.07989984053020036,-0.05572972304079153,-0.01488901138608096,0.016113161038812208,0.08026403605865877,0.08020513330129893,-0.01594994118877665,0.01392769283247103,0.010933078358568186,-0.0013241317527767722,-0.006795879947935077,-0.008809792416267602,-0.005765980877100465,0.011126509921616836,0.0020416120281941813,0.005239099034745144,0.015628762240621454,-0.01897869477070034,-0.03448168503059725,0.05229457935136501,0.034447676516782544,-0.01666539120775909,0.02614268040037248,0.017579276894665055,-0.020637437501434708,-0.017641801736587193,-0.01186087179953347,-0.3184488428488321,0.014134278580622559,-0.00572595982269367,0.0081649586957164,-0.01317675684926245,-0.003070394017497897,-0.08424523748582768,-0.09149873100130881,1.0,-0.08946778055336994,-0.09596290322075751,-0.09449014007738958,-0.09624178854926563,-0.09449014007738929,-0.09099385969367538,-0.09084926550866704,-0.09228836666440587,-0.08688391892432198,-0.007793500001885867,0.015062739598865579,0.06516993706502594,-0.029342129366916256,-0.01246415789484935,-0.012464157894848463,-0.0005516588243217511,-0.002939143143061231,0.0006636698332565289,-0.005026939432453761,0.005586917165843832,0.008048776997813634,0.0011602372431692225,0.001304111790420861,0.014583422093954712,-0.004918950242091857,0.005609408440524477,-0.012268730617412491,-0.00994523315498987,-0.011273611076950654,-0.012753789728610838,-0.01600188862605945,-0.008155794127789774,-0.0033285918583937455,-0.0033285918583937455,-0.019720647139341033,-0.016725035516637437,0.03113882363585153,-0.007832775399334429,-0.013326344019093434,0.009812143493506217,-0.007444741263513483,-0.0033285918583937455,0.0817741614878609,0.08062099554056193,0.0824190064670761,0.0811817077009838,0.08755363307164966,0.08671540827822047,0.0879356061838381,0.08712555171219483,0.08692102433916188,0.08657431118710437,0.08716029739615372,0.08678909075135918,0.07969535469204517,0.07978308457641059,0.07974579842417456,0.07980932705960052,0.07047738516565612,0.07085348975529222,0.07020815331609383,0.07064496895278262,0.09351098636606993,0.09385015200713517,0.09257939832810567,0.09322286793476947
month_4,0.04859189477690536,0.047737462453159935,0.04888708996210562,0.047977067593882115,0.028271139738259784,-0.00939191290847186,0.016753909694249305,0.048316743771897236,0.04829299372273151,0.01612420395413661,-0.007395505828815299,0.005242429328730847,0.0001762250423448468,-0.013356035657455516,-0.008520729629157987,-0.005576790210170806,-0.030899648363235832,0.03985579667650589,0.027265835126475603,-0.02337375478868416,0.0197739229514726,-0.010644764942593293,0.015749358364030366,0.14362382993322936,-0.04621731446865302,0.09301992451080252,0.00625902048136537,0.01712749361030943,-0.017062947191711926,0.005659965458021283,-0.22058331134803627,0.007727584320589127,-0.011758278589467179,-0.012687090986071526,0.011226105231542232,0.005902112344491725,-0.08148102216751373,-0.08849651744731926,-0.08946778055336994,1.0,-0.09281421333646427,-0.09138977380832317,-0.0930839480100423,-0.09138977380832329,-0.08800821174081815,-0.08786836191256409,-0.08926024395447432,-0.08403312442514119,-0.004508683332960907,0.0009518627023004369,-0.028379369145819167,0.068804936678204,-0.012055189777349356,-0.012055189777349337,-0.023188444348757994,0.02889931945804009,-0.013577477917513407,0.009122583439923742,0.005426215740691071,-0.002637800041884997,-0.006967270122369709,-0.001150466387300248,0.015492796855306868,-0.005526459441564455,0.005595558661013591,-0.016242495259577765,-0.011077330218102524,0.0007071102260583335,0.0019786154466499956,0.004112705751797846,0.008619676319739377,-0.003219375659613481,-0.003219375659613481,-0.0024924269399765053,-0.024584840017094767,0.009307949463811766,-0.015309037692945173,-0.012889086253860071,-0.011615974825444445,0.010881910128830087,-0.003219375659613481,0.05069035477499435,0.04986509152489097,0.0510203266981188,0.05009576898137884,0.055632611993528314,0.05498474027583948,0.05614684267422324,0.055289197421654473,0.05925933473500894,0.058543786376840774,0.059863335894792896,0.05897170801149467,0.062333696622872616,0.06149528760012652,0.06311198220348326,0.06208544981361481,0.06671672293256589,0.06581396688451542,0.06744284714729845,0.06638378588744716,0.06712135504620056,0.0670474938923073,0.06714488508596626,0.06704555112594399
