epoch,loss,val_loss
0,0.024494383367709816,0.026125636184588075
1,0.013762440871419934,0.028594244737178087
2,0.010800542479937933,0.026934816385619342
3,0.00827385630349026,0.03023726000295331
4,0.008302677861031364,0.02759306780838718
5,0.007770984301482802,0.025729577134673793
6,0.007026923452298541,0.026969739779209096
7,0.006542248700462354,0.026495474157854915
0,0.21001838235294118,0.021322137183126283,0.16666666666666666,0.03253893864651521
1,0.4924938725490196,0.01389118971179842,0.16666666666666666,0.031065804573396843
2,0.4378063725490196,0.008836950399164184,0.16666666666666666,0.03185011421252663
3,0.4039522058823529,0.007727729497870028,0.16666666666666666,0.029247345868498087
4,0.3483455882352941,0.00818012679776396,0.15104166666666666,0.026893157376131665
5,0.46109068627450983,0.0064185703516819095,0.16666666666666666,0.02204855434441318
6,0.4528186274509804,0.005534911676602182,0.4088541666666667,0.020581783901434392
7,0.42110906862745096,0.004915885703167969,0.4075520833333333,0.02067322695317368
0,0.095703125,0.08305786218908098,0.068359375,0.024948634207248688
1,0.2126736111111111,0.06970916481481658,0.771484375,0.04793073609471321
2,0.2873263888888889,0.09251418224691103,0.771484375,0.03194383531808853
3,0.10828993055555555,0.13164322161012226,0.013671875,0.0454770065844059
4,0.3498263888888889,0.09307456094150741,0.771484375,0.04173588380217552
5,0.1351996527777778,0.22705397340986463,0.013671875,0.18778392672538757
6,0.14388020833333334,0.14242922017971674,0.068359375,0.0395265594124794
7,0.1015625,0.11967168412067825,0.771484375,0.04517843946814537
0,0.22591145833333334,0.25386035442352295,0.771484375,0.21891209483146667
1,0.3606770833333333,0.08575174243499835,0.068359375,0.07551833987236023
2,0.2443576388888889,0.15734665282070637,0.771484375,0.07881427556276321
3,0.6417100694444444,0.15903854007936186,0.771484375,0.07829907536506653
4,0.6417100694444444,0.1951455372489161,0.771484375,0.0766918808221817
5,0.6417100694444444,0.13538042373127407,0.1328125,0.07403247803449631
6,0.1664496527777778,0.15959322224888536,0.068359375,0.06084638833999634
7,0.11957465277777778,0.2080338481399748,0.068359375,0.15794509649276733
0,0.12000868055555555,0.07236210339599186,0.068359375,0.01709708385169506
1,0.3192274305555556,0.06236037011775705,0.068359375,0.010558675974607468
2,0.20377604166666666,0.05303224010599984,0.068359375,0.00903042871505022
3,0.2901475694444444,0.049016621688173875,0.068359375,0.007986615411937237
4,0.21484375,0.04290265931437413,0.068359375,0.007694303058087826
5,0.1484375,0.037498630893727146,0.068359375,0.007660495117306709
6,0.13802083333333334,0.028592476207349036,0.068359375,0.010022294707596302
7,0.1365017361111111,0.025171364554100566,0.068359375,0.010562550276517868
0,0.12109375,0.056996127797497645,0.013671875,0.026887841522693634
